,state_id,county_name,percent_female,poverty_level,median_age,pop_density,high_school_education,bachelor_education,graduate_education,obesity_rate,feel_bad,married,elevation,lat,deaths,suicide_rate,percent_students
21,AL,Lee,0.518893488931183,0.25355612541320244,29.923600120204345,1221.6468596614245,0.9118925473304619,0.47063483922668536,0.21896408895121705,0.302,0.18550872483221476,0.3750111990383653,728.8082940999699,32.62051002103576,21.0,12.994727853270959,0.0
22,AL,Limestone,0.511110524975443,0.16874304216538727,40.43686469967621,646.6031578564413,0.8349384436278968,0.26304973260086584,0.07807418052170116,0.27699999999999997,0.2134581438498199,0.48100454760432204,729.8045621566558,34.79735693600611,15.0,15.889493866655366,0.029353191669668016
23,AL,Madison,0.522260346706846,0.1619283384358921,37.61155368906984,1292.3074238222707,0.9136099588055204,0.4433782318431725,0.17984136118101526,0.309,0.20331629185567504,0.4881474826486287,507.6894385048167,34.6983279853976,57.0,15.787461985453376,0.026996559995125274
24,AL,Marshall,0.524348754880343,0.22737341452066434,35.86249064390185,693.7682924362268,0.8012604535431797,0.19088714016952235,0.06540790565007182,0.274,0.2260983351202638,0.5203898812534137,996.6648999656101,34.28302288349888,17.0,17.792104491983086,0.022145937120609537
25,AL,Mobile,0.5249950259913977,0.21488785653068912,37.444293506555915,1412.4728832429576,0.8861295565042573,0.25820136725163995,0.10219310527116757,0.29900000000000004,0.19283721535615023,0.3950801007617202,21.86325080697483,30.708701896290723,64.0,15.460617699991547,0.05233177519295576
26,AL,Montgomery,0.5314823405477878,0.2249386803294388,36.15622964949244,1339.0821107067611,0.8615529783566367,0.33120389772074316,0.133472371193258,0.33,0.1980626221030454,0.39074820915533426,251.33911128136373,32.34489406339781,27.0,11.912850877580015,0.07704967217599251
27,AL,Morgan,0.5088171529665813,0.18088021802193227,39.87392062232514,962.4020007024575,0.8527947393753333,0.2456949253964331,0.07609108529652805,0.35000000000000003,0.22865029334096498,0.4973878604971836,574.0198509229509,34.54083484578461,34.0,28.615192984227978,0.0
28,AL,Russell,0.5305603684882741,0.20956740672300878,32.89946465936574,1457.657218946167,0.8510070382347347,0.2090298377673306,0.07714888991548684,0.348,0.19587390961710915,0.41077934182994097,399.21193510693223,32.455353004157715,11.0,19.2830221754755,0.025085458848277675
29,AL,Shelby,0.5079786462336664,0.08372762138098898,37.62792083013066,1058.4929301178581,0.9098951287471174,0.3720399452344351,0.12635772963105302,0.281,0.21454181879323597,0.5726486676915192,338.91598610043565,33.249951152959255,32.0,14.980922731209475,0.013230027386999368
30,AL,St. Clair,0.5184615203728248,0.1153342596947283,37.92758775492753,544.8753260079524,0.874366048142289,0.1957219633160888,0.0677048826371371,0.33900000000000013,0.2301118046945145,0.5429643635897217,641.182094146821,33.64379955107101,14.0,15.873195841222689,0.0
31,AL,Talladega,0.5157555372661035,0.23706305826535307,38.26553218271163,573.1119072402023,0.8101533489869527,0.1434456924305875,0.05648067100772192,0.32800000000000007,0.20556551523807215,0.38650923482849603,460.6868146498511,33.36643046162038,18.0,22.48173359145694,0.00676949978142759
32,AL,Tuscaloosa,0.5250557806146855,0.1958981553456111,30.134789075580006,1697.1685227816313,0.8931346792035398,0.3784253767041378,0.1608353488997847,0.322,0.19767393416646736,0.37605430817986135,229.03420981822535,33.23863939772184,25.0,12.030162022222116,0.17346531223082512
33,AL,Walker,0.5201499300353939,0.22183657091118614,40.25985677833566,445.02576343731994,0.8309885587291136,0.15445859741542511,0.07004239032019098,0.32400000000000007,0.2018264466211211,0.4466637583340192,362.42192773067745,33.82042959091282,20.0,31.2217053295451,0.04636423241437447
34,AR,Benton,0.5085301700714026,0.09730934660258864,34.882238194473985,1774.1570195211164,0.8704502521064,0.3511057381968367,0.10949065528761867,0.26999999999999996,0.21372200248562262,0.6050248042454055,1087.9839663165055,36.33988025394935,63.0,23.65752910251596,0.03124295906871949
35,AR,Boone,0.5354514688753722,0.2213801604762521,38.064345800440016,1148.1466934127086,0.8490042707389672,0.17228122169017732,0.0650617962986929,0.278,0.19387569561278636,0.4693423061990423,1039.6347871101334,36.259541736767176,13.0,34.77702576175062,0.046654717637302376
36,AR,Craighead,0.5088888465760176,0.15513110145382047,33.96828924083242,1038.474720548375,0.889924430456307,0.27438247351089806,0.11746959073497457,0.293,0.220539728052687,0.479813926659349,312.87135144822025,35.825234524316215,18.0,16.804369135975353,0.11504457825701349
37,AR,Crawford,0.5236356923253743,0.19902040054018333,35.20260035054449,1290.8900382150964,0.8462911243283626,0.16311024911645547,0.04792391460506279,0.29,0.23336738212223085,0.5515355285463897,438.4309398615062,35.46750703674971,15.0,23.811035621309287,0.0
38,AR,Faulkner,0.5204905704450455,0.1544302680108188,29.654093926727317,1645.9670764691416,0.9319164248832061,0.3980012785837226,0.16388310794197203,0.29100000000000004,0.21589150479468894,0.4737038111630194,319.0872141627736,35.08886910007376,18.0,14.556747052258721,0.09959241108253676
39,AR,Garland,0.5338241835880261,0.26947707766380574,41.65548199706928,1094.8832949549926,0.8560463156792966,0.20069638371362777,0.06383124869164748,0.266,0.20306311492568557,0.4075124555160142,592.4025277370735,34.49350488538832,33.0,33.44888402359667,0.02340408279105597
40,AR,Greene,0.5153528131600844,0.17133687512001536,36.276118543173524,895.4110606157587,0.8681505472700505,0.16219330474300708,0.06293739998719837,0.297,0.2135408692312616,0.5271390898034949,308.86289445048965,36.065644991358894,14.0,31.074512241138216,0.0032628237853195127
41,AR,Hot Spring,0.45267907436383104,0.23079082599028244,38.818776249691176,1349.9409536358394,0.8522279502594087,0.11526187927200857,0.02802289384830767,0.316,0.2048385077822614,0.41835971341513634,313.41777155562875,34.36778418842131,15.0,44.67742896288795,0.027491511288497052
42,AR,Independence,0.5042959004392387,0.20166537335285506,38.125161054172764,926.4628843338214,0.8234404831625182,0.22968484626647148,0.07601390922401169,0.279,0.20886691068814056,0.47052737920937043,350.0102489019033,35.75682878477306,11.0,29.330204778157,0.0429287542662116
43,AR,Logan,0.513384403264946,0.29783421575115815,39.67861239797043,761.2914184866535,0.8017964923891462,0.11316710787557908,0.034540480917714535,0.277,0.20798830796382087,0.41188363114934917,457.313037723362,35.21584858813148,10.0,46.03627658594973,0.0
44,AR,Lonoke,0.52817449376243,0.1336733411679624,34.62738202856626,1254.6320963659375,0.8961189432290726,0.21672694811064908,0.06464400650876875,0.32099999999999995,0.21647916290001806,0.539656391249322,273.179488338456,34.92455286792623,18.0,24.692035446788665,0.0
45,AR,Marion,0.5256128786435511,0.24368736902267096,48.21425033339684,494.33320632501426,0.8198536864164603,0.12660582968184417,0.04825928748333015,0.28800000000000003,0.21079424652314727,0.49246199276052577,730.7208992188988,36.298712478567346,12.0,73.04601899196494,0.0
46,AR,Miller,0.5056825543582223,0.2479772683797743,38.48989670343685,941.5929987884971,0.8463061276541478,0.16886871134349296,0.05305888541733087,0.342,0.1916081106931072,0.43223579672256585,357.69084358859914,33.43071776127017,15.0,34.1033102946526,0.0
47,AR,Pope,0.5070899732238022,0.2195360178854603,30.25988249668547,978.3456729144461,0.8258289442899108,0.24231845477942132,0.08564512439233629,0.29600000000000004,0.21541669482933426,0.41615467803571893,361.2680219408844,35.27771640107105,12.0,18.798464792041983,0.14213205921516409
48,AR,Pulaski,0.5212273551764518,0.15105482113746468,36.082474513810766,1722.5411739719423,0.9178827204784975,0.37826429006038625,0.15332086193832803,0.27,0.2091126902853994,0.4376622247606366,317.28058055702246,34.76487286180057,67.0,17.006975398267826,0.06334463747220502
49,AR,Saline,0.5054429097465202,0.071980626136381,36.18178734587236,1996.1643722593165,0.9078042750844169,0.27891017433421444,0.103047624868218,0.27,0.2049295023606167,0.5105971367018596,395.74318935354245,34.58521436996746,24.0,20.113473513069568,0.0
50,AR,Sebastian,0.5188215170321084,0.19448484156072057,37.035077825812756,1553.6605277348715,0.8208547495224429,0.19579619965085773,0.05889894069152097,0.278,0.22252950800193766,0.4688502435769713,409.6479604427343,35.32734108362048,24.0,18.73433926327211,0.048927849375912325
51,AR,Washington,0.49893612281636873,0.16397561674695524,30.86142628704756,2077.3092886667405,0.8342000643649493,0.3302234922007784,0.12719764565084027,0.25199999999999995,0.215223869339153,0.4870528295435118,1285.9353484255728,36.11460378948639,46.0,19.827928067725306,0.10205779409989828
52,AR,White,0.528864200712144,0.20963996907796104,33.45204272863568,1463.5596889055473,0.8650454694527736,0.25575114786356823,0.11763212143928035,0.28,0.21256196120689658,0.497012556221889,256.64184314092955,35.21933970436657,15.0,18.983497013263136,0.11204059937227903
53,AZ,Apache,0.5204330846862659,0.17309477841158402,36.10210618692409,355.33040807371657,0.867976305397104,0.2226770513383063,0.050559017112768764,0.315,0.23614699429574376,0.5495379552435279,7052.5300570425625,34.12016173760422,27.0,37.70633745775494,0.0
54,AZ,Cochise,0.4769163978210281,0.21388672784006768,37.35803892532262,735.3006928284324,0.865168169557859,0.2309242119737677,0.08285384493336154,0.224,0.2039328987730061,0.5034468346731543,1661.4611011212182,31.56805624867781,37.0,29.657892205585302,0.06891051332200455
55,AZ,Coconino,0.4941271955241337,0.13942065557534059,31.38027373589438,960.1916467352938,0.9502063134160089,0.4560738286147783,0.1785917879231685,0.215,0.2081886333224457,0.368782412626832,6371.954545933472,35.32207958676205,40.0,28.41393419332841,0.17801329772120247
56,AZ,Gila,0.5175330682143882,0.16081943250214964,52.87714961306965,684.5111421610777,0.8589873531097736,0.19823957437661222,0.07455968758956723,0.271,0.19712951418744626,0.5364141946116366,4332.484486959014,33.92154076382918,20.0,37.38247883217136,0.0
57,AZ,Graham,0.5225191266375546,0.18003173216885007,30.469764192139735,1164.7608733624454,0.9014222998544397,0.1736633478893741,0.07317013100436681,0.287,0.21642183406113538,0.4916485589519651,2052.2598544395923,32.84016929257642,10.0,26.690866385522877,0.10406768803715369
58,AZ,La Paz,0.49220524211461575,0.15055516066933214,54.51482304161114,118.76040278394788,0.769025322079076,0.1157007256034355,0.04745298385902562,0.28,0.19353798311861398,0.6042757293054939,671.8923441433437,33.831072471494146,13.0,63.10373282850347,0.0
59,AZ,Maricopa,0.5036112412752728,0.13731196509708388,35.77112979208905,3350.1485610210034,0.871533769502921,0.3234796376283165,0.11679302337345439,0.225,0.21233111041437946,0.469031248247041,796.985447184848,33.51329044987939,678.0,15.741695036931457,0.09306058254023129
60,AZ,Mohave,0.5184269531371151,0.17501580963309865,50.416821480631455,1052.9090035046365,0.8425359147721986,0.1320193762987315,0.047198011971590736,0.262,0.2170688909220606,0.5259042427813789,363.38162546909405,34.950668520298976,68.0,32.818532818532816,0.016375482625482624
61,AZ,Navajo,0.47397751289204504,0.19870594865725477,38.13848451545637,423.77253642178823,0.8655584862062164,0.15800349423732635,0.057558458026883086,0.261,0.2257162059345676,0.4478948629075436,5554.8502832023,34.62030558232592,44.0,40.38327398215793,0.01802562502294504
62,AZ,Pima,0.5057841196649251,0.18552209836280145,35.98671425922492,2578.8583294248533,0.8806230775733248,0.31086836558283615,0.12294825400028359,0.21199999999999997,0.2124407578996739,0.4297600402482521,2324.0961172434854,32.19817030082569,218.0,21.31468591637017,0.06172263727195486
63,AZ,Pinal,0.4766929045350098,0.14883038061985432,38.20058689532373,2688.491848123427,0.8492722962196646,0.1765604717709981,0.06002793887004413,0.281,0.14360712165975323,0.46933293543819854,805.1816324974219,33.08878571821729,66.0,15.340382161459846,0.011468097815854983
64,AZ,Yavapai,0.5145519064541293,0.1580868797818944,51.0997730693163,1089.9755261561252,0.8964036844717952,0.25600615391888804,0.09972555570439127,0.177,0.21185796345470448,0.5145366989465058,4740.584299233321,34.623321897235066,79.0,34.62361067283756,0.05715087128782301
65,AZ,Yuma,0.5103158571166283,0.20725313993893524,31.656429819729766,2209.6143196175635,0.6711315204308533,0.14830985944225708,0.05841498874586045,0.257,0.2243140278939459,0.5314718170505315,103.75280333476135,32.5762979518146,22.0,10.600672660865207,0.026280031223799474
66,CA,Alameda,0.5090113788147343,0.09345884670468917,37.59002188917273,5883.895049415697,0.884206518123321,0.4755877395239232,0.2034376856897629,0.193,0.1863560380597356,0.4900514598706964,98.06033234975952,37.70150205071331,143.0,8.597935293021242,0.05972198005038511
67,CA,Butte,0.5154260149916902,0.21802638808805075,34.643613607841814,2822.262469897907,0.9159490825221313,0.29900951734898074,0.10084057253332429,0.251,0.1995907879116779,0.40138108062273176,460.29377607434793,39.702063519994574,42.0,18.317095083168336,0.10243181243294634
68,CA,Calaveras,0.544,0.135,55.6,0.0,0.906,0.272,0.092,0.227,0.0,0.469,0.0,38.0706,11.0,24.0858331508649,0.0
69,CA,Contra Costa,0.5115883325363754,0.09328815545408208,39.672236439016956,4437.981868244468,0.8835402428707299,0.40846026367921306,0.14900572128192865,0.222,0.19883460093427982,0.5216849847877377,127.10969433599394,37.93827481479925,107.0,9.325114450528526,0.023588182029720097
70,CA,El Dorado,0.48960977091815033,0.16530005468797473,39.19677948593304,2085.322051406696,0.8836355350306861,0.2690161025703348,0.0899838974296652,0.199,0.21999677948593305,0.45996457434526344,4800.0503129367435,38.87002382572766,32.0,16.93238159238466,0.006963441929868192
71,CA,Fresno,0.5053652060606133,0.23230400397625484,31.67577952790522,5347.725372193815,0.7507468544722488,0.20137962486917807,0.06500035903529415,0.264,0.2210019343942379,0.4320865983359813,314.09776140272885,36.74431502123071,106.0,10.71513411607725,0.057239033414033795
72,CA,Humboldt,0.5116282967980683,0.24905477153699002,37.08448740866184,2433.7229905604163,0.8936425659359613,0.3072967667074357,0.10788518832125947,0.23700000000000002,0.202628688807351,0.3529817637281652,43.74492739988083,40.756367988521966,22.0,16.08728081079895,0.08773417962180265
73,CA,Imperial,0.5065047072932031,0.24320796173515102,31.80885012474672,5042.209795029429,0.689236936055247,0.14925983844955684,0.04682828373330393,0.254,0.24063343074145035,0.452830399603016,0.5562049430024674,32.823588804499146,18.0,9.845211398566976,0.033419023136246784
74,CA,Kern,0.4881664468572978,0.20306811575064185,31.130797436376756,3341.1079558414694,0.728332456382561,0.1712959262949745,0.05957815809467297,0.29400000000000004,0.2202981146701745,0.4598570490206335,608.7390396874534,35.40866750880238,121.0,13.548026634748561,0.02874980825623461
75,CA,Kings,0.4421211143269387,0.2266218699041228,32.712243765421036,3488.7468432241376,0.7427821205679207,0.13175190601815095,0.03925384832108188,0.262,0.21289040288912225,0.48379046179852986,293.32593123820743,36.24314991248964,24.0,15.989233915830008,0.01572940886469777
76,CA,Lake,0.499693564656042,0.3150497276578576,42.53436554367561,1551.5692959451283,0.799973068388138,0.12362729473471859,0.0410082711317329,0.237,0.22015735323784547,0.3996190236029858,1386.3105709098247,38.9782612668953,22.0,34.24337701958098,0.0
77,CA,Los Angeles,0.5073378142848398,0.15257518179130686,36.74174008064757,8476.619387107936,0.7882509154138101,0.32011656196836,0.10959903344890591,0.20399999999999996,0.2086785991336182,0.43760848831157106,399.8840501162745,34.07347398256123,891.0,8.766658988870672,0.0471353047722602
78,CA,Madera,0.5203754906858897,0.30246791806437795,29.63358789522518,4730.429091428164,0.6055943901220469,0.11127357076582683,0.02355848975804725,0.236,0.24928491899222038,0.4539244879023624,267.27357076582683,36.99611987010206,25.0,15.9347313404296,0.00028045127159156096
79,CA,Marin,0.520193826359887,0.08606495810744208,45.84543435967939,3057.228616637701,0.9280939794039067,0.5659236232523152,0.24236596716038494,0.171,0.2079915488573578,0.5216237399808047,35.25911130709969,37.99496981297502,44.0,16.86114464179648,0.007656492498706673
80,CA,Mendocino,0.5048921397684474,0.20930366857302274,38.04184684056354,2880.6235876691308,0.8273674152601478,0.1963202678197796,0.06899027060956897,0.204,0.22676841260984795,0.43030705119263496,618.1793485841819,39.261421788254985,25.0,28.403281147038104,0.02639232884182781
81,CA,Merced,0.5127733525326106,0.2599600711502626,31.156798238183974,4504.003094471738,0.6882209159184596,0.1411339318990344,0.054377457789824384,0.29500000000000004,0.23376356090123668,0.42566827037099786,149.19544864193347,37.25508338754306,21.0,7.701532604988393,0.04799155031851338
82,CA,Monterey,0.4785185563917141,0.14020319264234937,33.465207607477666,6536.247194038441,0.6589669560904522,0.1989351092687049,0.07378676835279492,0.218,0.22114840827123375,0.4730776729347939,96.47442946979113,36.60434023684581,35.0,7.9925646313029945,0.05217546191314594
