state_id,county_name,percent-female,poverty-level,median-age,pop-density,high-school-education,obesity-rate,feel-bad,married,elevation,lat,suicide-rate
AZ,La Paz,0.19359671500961034,0.05921713553497583,21.44205253654843,46.71145669520648,0.3024770225406256,0.11013105014852351,0.07612336187314346,0.23767685945599626,264.2721765973557,13.306612639058766,63.10373282850347
AZ,Maricopa,0.48862913579191036,0.13322702382372617,34.706962045461665,3250.4838295526365,0.8456062091213448,0.2183063969636175,0.20601439856820988,0.4550778749695981,773.2756506993851,32.51629194892614,15.741695036931457
AZ,Mohave,0.3830962860678844,0.12932951550432012,37.25596624114776,778.0566314486741,0.622599534755804,0.19360726972704145,0.16040502028281345,0.3886216968808013,268.5241388398689,25.827112623473056,32.818532818532816
AZ,Navajo,0.19318723726827924,0.08099003055153561,15.544763742448259,172.7243240759883,0.3527906875244068,0.10638029770518917,0.09199906967128385,0.18255627914455702,2264.086692853697,14.110798522959595,40.38327398215793
AZ,Pima,0.3664440647963483,0.13441203309951885,26.072621379554917,1868.4005527781646,0.6380174615075355,0.15359545449606407,0.15391478661834307,0.31136409767064654,1683.8235821724102,23.327795289136763,21.31468591637017
AZ,Pinal,0.42207792173476494,0.13177879751387947,33.82392347868977,2380.4697763724603,0.7519706762259587,0.24880566687511566,0.12715397036502052,0.4155611885699523,712.9315054416916,29.297784329924756,15.340382161459846
AZ,Yavapai,0.3798345596575211,0.11669738196750871,37.72109200048859,804.6037121269405,0.661711859378908,0.13065876584284825,0.15639039570040075,0.3798233337017153,3499.428779162765,25.558420951821454,34.62361067283756
AZ,Yuma,0.40880254829115226,0.16602582609737762,25.359253489056183,1770.0723032673473,0.5376283569568675,0.20587691612101933,0.1796929194766143,0.4257501116715875,83.11403575669758,26.096139147700654,10.600672660865207
CA,Alameda,0.4870517989902985,0.08942687985693365,35.96832712824279,5630.054234860399,0.8460604089710483,0.18467366569292606,0.178316335090683,0.4689098418263801,93.82984991759955,36.07499785406526,8.597935293021242
CA,Butte,0.37484164516558716,0.15855887678031405,25.194438661489965,2052.4798448962274,0.6661205507565255,0.18253881294307436,0.14515165537757213,0.2919028924090912,334.7469302378356,28.873177475419702,18.317095083168336
CA,Calaveras,0.06478581036694091,0.016077361028560704,6.6214909125035195,0.0,0.1078969562361185,0.027033784840616887,0.0,0.05585394312885163,0.0,4.533887264992023,24.0858331508649
CA,Contra Costa,0.44443793543886945,0.0810432775222929,34.46491199238932,3855.4583316214785,0.7675679378217718,0.19286057830572909,0.17273583839357695,0.4532093146827866,110.42544665722635,32.95854784100838,9.325114450528526
CA,El Dorado,0.12874092063847123,0.0434649847412402,10.306635563295892,548.3270487481425,0.23234841101187148,0.0523262498601946,0.05784726860210587,0.1209458353971272,1262.1539297298161,10.22071647626504,16.93238159238466
CA,Fresno,0.46192245775907964,0.21233443691237483,28.952832042041667,4888.018442346181,0.6862103445466042,0.24130574757806073,0.20200392801211786,0.39494310465880755,287.0969512419728,33.58566062667364,10.71513411607725
CA,Humboldt,0.27378714495489825,0.1332764338158171,19.84498510593665,1302.3557793161317,0.4782140633522131,0.12682557583385778,0.10843249003566184,0.18889078246276486,23.40917977763793,21.809914932662053,16.08728081079895
